time,burnup_percent_fima,c,mb,md,Nb,Nd,Vb,Vd,Rb,Rd,nvb,nvd,generated,retained,q_gb,swelling_b,swelling_d,swelling_ig,p_b,p_d,p_b_eq,p_d_eq,lambda_d,nu_b,phi_b,phi_d,f_cap_step,cap_raw_step,capture_fraction_sum,capture_raw_sum,capture_bubbles_cumulative,max_f_cap_step,matrix_gas_percent,bulk_gas_percent,dislocation_gas_percent,qgb_gas_percent
0.0,0.0,0.0,0.0,0.0,0.0,3.0479617346254197e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220000000000000.0,2220000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600.0,0.0007188179874362933,4.833226714844892e+22,0.0,9.596942548476445e+21,0.0,3.0478769383106093e+19,0.0,3.2578140432250817e-26,0.0,1.9812801748927255e-09,0.0,6.065509735380125e+21,5.905138083512656e+22,5.792920969692537e+22,1.1221711382011949e+21,0.0,9.929416291650168e-07,9.929416291650168e-07,0.0,1196378874.4101257,2220000000000000.0,1120487666.576586,1.0,0.0,0.0,0.0,6.037529043937325e-08,6.037529043937325e-08,6.037529043937325e-08,6.037529043937325e-08,0.0,6.037529043937325e-08,81.84781873838689,0.0,16.25185120610715,1.9003300555059575
7200.0,0.0014376359748725866,8.896940408001679e+22,0.0,2.670569226003647e+22,3856403614294135.5,3.0477229247471997e+19,0.0,9.175653481507844e-26,0.0,2.798011305351035e-09,0.0,1.8021841510427615e+22,1.1810276167025312e+23,1.1567509634005325e+23,2.427665330199876e+21,0.0,2.7964849465127913e-06,2.7964849465127913e-06,0.0,1120489571.7578187,2220000000000000.0,793420668.3705596,1.0000024823585096,1071223343670.1816,0.0,0.003186001649817015,1.096665480848421e-07,1.096665480848421e-07,1.7004183852421535e-07,1.7004183852421535e-07,422918518.7815607,1.096665480848421e-07,75.33219615001244,0.0,22.61225045236424,2.0555533976233336
10800.0,0.0021564539623088797,1.2384432356689612e+23,309293706893531.6,4.939098182999073e+22,1.6923811598121246e+16,3.0474858106002256e+19,1.5664959451947302e-30,1.828839893513945e-25,7.20466107344639e-11,3.5212405336259526e-09,7568718042199.607,4.7069944903579275e+22,1.771541425053797e+23,1.7323530570618058e+23,3.918836799199114e+21,2.6511082245696478e-14,5.573363625343375e-06,5.5733636518544574e-06,30899532003.309456,793427254.1812061,30813385631.449986,630459628.8723234,1.0000069912475578,3629836444686.3545,0.0,0.001142529843238176,1.900897522702379e-07,1.900897522702379e-07,3.6013159079445325e-07,3.6013159079445325e-07,3639962284.4636602,1.900897522702379e-07,69.90766448666889,1.7459016341327678e-07,27.880229686692687,2.2121056520482494
14400.0,0.002875271949745173,1.5426481067303373e+23,2520145969421777.5,7.638199359715681e+22,4.224360921430169e+16,3.047178835742306e+19,5.1136521232469204e-30,3.008923687616392e-25,1.0687616380572935e-10,4.1569441342094075e-09,61842839508928.43,9.160686912292449e+22,2.3620552334050625e+23,2.306468067903365e+23,5.558716550169737e+21,2.16019121952327e-13,9.168728579268364e-06,9.168728795287487e-06,30813385631.44999,630472421.1584394,20771703632.95723,534046147.4405196,1.0000139335488454,7033279949871.937,0.0,0.0006173935394010527,2.415360868621029e-07,2.415360868621029e-07,6.016676776565562e-07,6.016676776565562e-07,13843320813.497253,2.415360868621029e-07,65.30956960335367,1.0669293138369236e-06,32.33709039354131,2.3533389361757093
18000.0,0.003594089937181466,1.8123598823653288e+23,9513257843008026.0,1.0669044252080508e+23,8.152995854346568e+16,3.0468106337349853e+19,1.004224867953798e-29,4.424851084638127e-25,1.338384158291021e-10,4.727193175887421e-09,346306222545489.75,1.510544020550274e+23,2.952569041756328e+23,2.8792644027059572e+23,7.330463905037081e+21,8.187441185259045e-13,1.348168333736923e-05,1.3481684156113349e-05,20771703632.957245,534066423.8755438,16587165846.573618,469623287.5195008,1.0000229221997488,10912881377300.72,0.0,0.00039909863792539677,2.898212165229449e-07,2.898212165229449e-07,8.914888941795011e-07,8.914888941795011e-07,37472439429.84964,2.898212165229449e-07,61.382472576737825,3.2220272272952808e-06,36.13478330631704,2.48274089491793
21600.0,0.0043129079246177595,2.05522856806826e+23,2.5437624275257284e+16,1.3956443429267241e+23,1.3575460297650896e+17,3.046388459239717e+19,1.6176801555887206e-29,6.048959308171863e-25,1.5689219879466254e-10,5.246431633142469e-09,1159598129706375.5,2.246993027802179e+23,3.543082850107594e+23,3.4508731653712274e+23,9.220968473636643e+21,2.19607527264924e-12,1.8427479826825426e-05,1.8427482022900698e-05,16587165846.573671,469652003.75741655,14149843121.935547,423144749.65726006,1.0000337050262615,15062413780817.06,0.0,0.00028565641895763526,3.3279080132652606e-07,3.3279080132652606e-07,1.2242796955060272e-06,1.2242796955060272e-06,82650337572.95538,3.3279080132652606e-07,58.00678829753722,7.179517203354364e-06,39.39067760959477,2.602526913350792
25200.0,0.005031725912054052,2.2770870553067054e+23,5.548666220476509e+16,1.7443093840286776e+23,2.0548593733090493e+17,3.045918656089068e+19,2.337381696337201e-29,7.857080923487118e-25,1.773700723499432e-10,5.724323980480359e-09,2965105296699415.5,3.11672790731349e+23,4.1335966584588594e+23,4.021396994202006e+23,1.1219966425685341e+22,4.802990687719504e-12,2.3932029367250934e-05,2.3932034170241622e-05,14149843121.935673,423182570.6503986,12516203949.10839,387818720.1790259,1.000046070227685,19369836265442.35,0.0,0.00021832593527800232,3.70833981267957e-07,3.70833981267957e-07,1.5951136767739842e-06,1.5951136767739842e-06,158851534065.94586,3.70833981267957e-07,55.08730636906596,1.342333729906109e-05,42.19834512540499,2.7143350821917185
28800.0,0.005750543899490346,2.4824001334200934e+23,1.0568018213380118e+17,2.10851553877165e+23,2.9108457753916006e+17,3.045406721657397e+19,3.1500586651086254e-29,9.828291452834198e-25,1.959190550953699e-10,6.167793228417878e-09,6384458475820106.0,4.1105330572775827e+23,4.724110466810125e+23,4.5909167289935645e+23,1.3319373781656047e+22,9.169334957567146e-12,2.993114485286921e-05,2.993115402220417e-05,12516203949.108616,387866084.1311097,11331210223.116602,359934245.1642887,1.0000598326508532,23777432767499.79,0.0,0.0001746508191821681,4.0453773780312847e-07,4.0453773780312847e-07,1.9996514145771126e-06,1.9996514145771126e-06,276606278209.2548,4.0453773780312847e-07,52.54746159854919,2.2370387584344513e-05,44.63307015331903,2.8194458777442026
32400.0,0.006469361886926639,2.6745982351086594e+23,1.8268493916743178e+17,2.4848963942255105e+23,3.928150443679066e+17,3.0448573658899485e+19,4.0437267879116085e-29,1.1944680381290685e-24,2.1292716180926217e-10,6.582062088325442e-09,1.2190726638549972e+16,5.2193843182285094e+23,5.3146242751613905e+23,5.159496456183561e+23,1.551278189778297e+22,1.588436717605191e-11,3.63698480421741e-05,3.636986392654128e-05,11331210223.11699,359991423.6604415,10426100555.403316,337280318.8741715,1.0000748318937502,28258510418640.266,0.0,0.00014445455053610756,4.345003753123008e-07,4.345003753123008e-07,2.4341517898894132e-06,2.4341517898894132e-06,447284636575.23914,4.345003753123008e-07,50.325255307487176,3.437400834170618e-05,46.75582441150181,2.9188859070026902
