time,burnup_percent_fima,c,mb,md,Nb,Nd,Vb,Vd,Rb,Rd,nvb,nvd,generated,retained,q_gb,swelling_b,swelling_d,swelling_ig,p_b,p_d,p_b_eq,p_d_eq,lambda_d,nu_b,phi_b,phi_d,f_cap_step,cap_raw_step,capture_fraction_sum,capture_raw_sum,capture_bubbles_cumulative,max_f_cap_step,matrix_gas_percent,bulk_gas_percent,dislocation_gas_percent,qgb_gas_percent
0.0,0.0,0.0,0.0,0.0,0.0,1.3869765512571607e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220000000000000.0,2220000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600.0,0.0008058443536710006,3.042121059053228e+20,0.0,6.217892967388294e+22,0.0,1.3865016182191153e+19,0.0,6.320617239758862e-25,0.0,5.3238232354812e-09,0.0,1.1906155137611306e+23,6.620065531774148e+22,6.248314177978827e+22,3.717513537953215e+21,0.0,8.7635460310693e-06,8.7635460310693e-06,0.0,493611038.0241665,2220000000000000.0,416993559.29110646,1.0,0.0,0.0,0.0,1.3640956709286733e-06,1.3640956709286733e-06,1.3640956709286733e-06,1.3640956709286733e-06,0.0,1.3640956709286733e-06,0.4595303542619091,0.0,93.92494587167518,5.615523774062909
7200.0,0.0016116887073420012,3.022498536639589e+20,0.0,1.2467579095659171e+23,35407718995039.35,1.3859550121397844e+19,0.0,1.3603163126296813e-24,0.0,6.873592248519118e-09,0.0,2.8259591224813723e+23,1.3240131063548297e+23,1.2497804081025564e+23,7.423269825227329e+21,0.0,1.8853372115846167e-05,1.8853372115846167e-05,0.0,416993624.01526564,2220000000000000.0,322975224.5600964,1.0000219092106812,9835492950.933495,0.0,0.00022303549845135748,1.5710764605284247e-06,1.5710764605284247e-06,2.935172131457098e-06,2.935172131457098e-06,55628321.230457515,1.5710764605284247e-06,0.22828312817543764,0.0,94.16507310855815,5.6066437632664385
10800.0,0.002417533061013002,3.098185541067889e+20,28723095356832.38,1.8704054131223208e+23,70360017243832.6,1.3852491299553257e+19,3.572699167363483e-29,2.3020836528066797e-24,2.0431611082005591e-10,8.191136512087508e-09,2474400320182.079,5.473681405098211e+23,1.9860196595322444e+23,1.8735035989506192e+23,1.1251606058162517e+22,2.5137517502272104e-15,3.188959377134831e-05,3.188959377386206e-05,10971712898.510302,322975361.3699121,10865516141.089752,271024661.44032484,1.0000471350298599,9709018866.21399,0.0,0.00011117708481675661,2.4114429559179114e-06,2.4114429559179114e-06,5.346615087375009e-06,5.346615087375009e-06,225297898.33986697,2.4114429559179114e-06,0.15599974180505274,1.4462644022163084e-08,94.17859506802901,5.6654051757033175
14400.0,0.0032233774146840023,3.172029382505506e+20,141555187692164.7,2.493317538834903e+23,107084623387735.69,1.3844532421771583e+19,1.1572091811577607e-28,3.365661362072998e-24,3.0230204640918147e-10,9.296666874384882e-09,12313700507792.79,8.695240896916338e+23,2.6480262127096593e+23,2.4964895696329597e+23,1.5153664307669965e+22,1.239193093451088e-14,4.659600784792353e-05,4.659600786031546e-05,10865516141.089754,271024861.71015316,7343648600.364138,238795261.78535762,1.000079728560913,10201358079.203356,0.0,7.406692267763043e-05,2.6422139094332885e-06,2.6422139094332885e-06,7.988828996808298e-06,7.988828996808298e-06,508239127.33261824,2.6422139094332885e-06,0.11978844345576349,5.3456867991995735e-08,94.15758525605959,5.722626247027819
18000.0,0.004029221768355003,3.245018278258034e+20,351447790026813.9,3.115513555446051e+23,112688722653524.9,1.3835926182288566e+19,2.768204867887747e-28,4.51779828362761e-24,4.0429950186131167e-10,1.0255245835415422e-08,45233697281703.47,1.2331520450102124e+24,3.310032765887074e+23,3.118758577238786e+23,1.9127418864828766e+22,3.1194547060553985e-14,6.25079235587416e-05,6.250792358993614e-05,7343648600.364138,238795520.42703313,5490978815.901522,216474576.58532783,1.000116499790674,10693442771.078194,3.1065526645288117,5.5529634665261355e-05,2.947655998202458e-06,2.947655998202458e-06,1.0936484995010756e-05,1.0936484995010756e-05,840407695.7107271,2.947655998202458e-06,0.09803583552709587,1.0617652902074141e-07,94.12334486698373,5.778619191312659
21600.0,0.004835066122026004,3.317279870910984e+20,608023276683437.6,3.7370072128014536e+23,146519877267916.5,1.382677771971998e+19,3.7359845628632567e-28,5.744857197022423e-24,4.467921024967702e-10,1.1110413165632661e-08,104660690375539.84,1.6316596107230367e+24,3.972039319064489e+23,3.740324498752596e+23,2.3171482031189282e+22,5.4739599962555504e-14,7.943286349476261e-05,7.943286354950222e-05,5490978815.901521,216474891.4790517,4968753896.038366,199812551.24400106,1.0001562873931888,11191220205.082876,0.4719767248769706,4.4411749182682965e-05,2.9974020595009122e-06,2.9974020595009122e-06,1.3933887054511668e-05,1.3933887054511668e-05,1279587993.9913316,2.9974020595009122e-06,0.08351578633648277,1.53075845388822e-07,94.08283535525547,5.833648705332234
25200.0,0.005640910475697003,3.3887434713748524e+20,963372376956581.5,4.357810361668096e+23,183210082593091.78,1.381714585216624e+19,4.761769884809205e-28,7.039354283851627e-24,4.844250561230154e-10,1.1889075126714434e-08,183256699630939.47,2.0613793226503544e+24,4.634045872241904e+23,4.361199114773194e+23,2.728467574687097e+22,8.724042538851917e-14,9.726378484504917e-05,9.72637849322896e-05,4968753896.038366,199812921.45904547,4582752217.16907,186726046.92451808,1.0001986105553549,11695192466.728735,0.3174838526725461,3.7000970392956147e-05,3.159800580386329e-06,3.159800580386329e-06,1.7093687634897997e-05,1.7093687634897997e-05,1858497148.5390928,3.159800580386329e-06,0.07312710242411591,2.0789012528495143e-07,94.03899922034721,5.88787346933856
28800.0,0.006446754829368005,3.4593991585620774e+20,1431233229674330.5,4.977933388675616e+23,222305349329217.0,1.3807071966097007e+19,5.860344694906681e-28,8.396115025554709e-24,5.191324587228518e-10,1.2608495181532177e-08,295186976412111.3,2.5197435785629834e+24,5.296052425419319e+23,4.98139280214651e+23,3.146596232728087e+22,1.3027859745908534e-13,0.00011592576439346228,0.00011592576452374088,4582752217.169069,186726471.9605396,4276365237.229728,176071764.95190817,1.000243202039652,12204515245.912975,0.2348358590472092,3.170763024169041e-05,3.312123568812677e-06,3.312123568812677e-06,2.0405811203710675e-05,2.0405811203710675e-05,2594802374.25942,3.312123568812677e-06,0.06532033448079354,2.7024529115400736e-07,93.99328006617088,5.9413993291030405
32400.0,0.007252599183039005,3.5292783278171193e+20,2024761938061060.5,5.5973854738770814e+23,263613549441499.5,1.3796588575359123e+19,7.024634538171435e-28,9.811135909753694e-24,5.514570693080724e-10,1.328037160799429e-08,447519883169360.7,3.0047439805069673e+24,5.9580589785967336e+23,5.600914772452518e+23,3.571442061442154e+22,1.8517888441367207e-13,0.00013536020560380346,0.00013536020578898235,4276365237.229729,176072244.49087712,4025698687.271327,167163997.0272852,1.0002898748964135,12718751945.960827,0.18388636157994415,2.7737323622552322e-05,3.4538559873157e-06,3.4538559873157e-06,2.3859667191026375e-05,2.3859667191026375e-05,3505288755.024324,3.4538559873157e-06,0.05923537078930275,3.398358333367725e-07,93.94645964373117,5.994304645643697
